101
48,87
97,101
31,66
1,46
56,69
6,47
1,14
68,56
78,73
98,32
58,92
98,55
64,37
12,97
77,78
97,68
19,47
55,97
16,87
0,5
100,92
39,35
3,88
14,86
0,31
37,31
92,16
14,101
80,86
28,17
48,101
51,70
26,72
29,65
5,12
3,6
75,70
49,85
32,71
78,25
11,90
82,30
95,90
72,25
6,37
14,66
16,24
98,51
62,89
0,50
17,14
3,7
63,70
73,80
10,29
31,93
22,42
16,13
19,55
12,14
80,35
45,96
25,2
49,100
36,43
78,101
55,23
67,78
47,5
1,25
2,88
95,23
22,59
6,56
48,46
9,44
93,57
69,46
39,75
34,101
28,62
42,92
70,53
4,60
60,78
52,72
7,15
69,2
91,101
0,15
11,96
54,101
78,80
94,18
91,7
89,91
76,39
81,13
49,70
84,38
62,75
68,36
0,75
47,89
72,90
55,50
78,40
70,30
65,30
55,94
76,18
9,24
77,42
65,88
21,77
0,95
86,87
2,81
74,68
23,91
39,83
49,25
34,61
15,75
83,38
72,18
63,101
76,69
72,74
81,49
82,36
46,36
56,40
95,6
5,26
61,25
100,94
73,33
11,80
48,93
86,93
74,35
45,97
82,70
89,70
4,9
40,52
19,98
19,31
85,62
40,15
45,26
45,54
22,41
76,74
23,57
73,69
29,42
86,28
1,101
98,63
0,17
36,64
18,41
86,4
21,101
6,43
15,89
78,83
79,80
56,83
0,76
29,80
93,79
96,99
0,2
57,61
58,21
26,68
84,15
98,44
33,28
9,58
20,18
3,76
97,44
7,23
5,59
56,20
57,16
63,60
0,11
10,91
53,23
72,37
