19801
19244,2373
5176,15733
150,7337
19413,14028
8055,19051
6673,10957
18468,9783
17239,5145
9707,1411
3919,12250
17993,16329
12358,9255
3293,9236
5871,14818
0,14193
6349,5721
5189,7944
14138,9631
7764,7950
618,13276
8457,8926
13836,11034
16842,14978
9130,12407
14552,6436
12002,4100
19111,19092
2703,15511
6748,2703
6342,7310
12414,2086
5478,5753
10195,5849
13952,8904
18069,13175
12834,11140
7654,14743
17057,4102
14574,14624
15189,10047
2348,17608
13422,4089
5907,8191
6797,2459
1103,12404
2804,19521
14924,9197
3071,7750
9460,9906
702,547
5026,9860
5051,8482
18315,6403
6887,5061
4382,18464
9326,18547
3457,8803
7276,15881
11083,13888
3351,17988
11527,13877
2629,4536
8363,2750
2674,691
12674,6131
4025,19011
956,18325
3558,3800
15018,15156
9479,4438
12709,10454
7455,10839
15975,14551
13450,15009
15189,9079
5887,6300
19450,11795
14891,7651
7455,3280
4733,14970
6229,7612
6911,2424
19772,10311
4205,321
956,17227
3874,3724
10225,8678
8472,6652
17269,8238
8727,17214
975,14693
6145,12381
3815,12942
17291,10357
5837,2411
1343,7207
19304,19343
13980,10210
15059,13960
10843,10528
6112,10906
3583,6386
7195,17310
2008,18705
6586,12848
11823,4635
16950,17047
16171,8610
1172,12117
1869,16531
19742,12790
15981,5132
11698,7444
3482,1029
16621,10813
18222,5252
5036,17946
2865,5247
15166,3814
3069,5074
7637,16807
6610,17133
6862,5066
7277,14938
1713,4983
13417,3021
18073,6296
1675,4357
19752,11235
10011,14271
3558,5641
18265,13868
6290,5951
1067,16986
16901,829
17569,11200
3271,7501
14333,18702
13401,1666
3533,11214
9100,11318
1853,4443
4368,10237
7579,1547
3382,1477
14524,10916
9568,14267
10349,2010
13690,18237
731,6504
1079,8315
11701,10370
7011,13348
12193,18113
18137,11163
11993,11960
6835,9814
6242,17705
1533,8841
15645,12969
18425,11206
10478,15365
13092,15994
2265,15605
6879,16116
108,3080
9733,14974
14736,14127
8366,6383
11011,7417
247,4047
4641,15663
2171,1274
19631,14922
4822,16548
1714,18220
12796,842
85,18622
13253,10374
4626,8518
19370,1145
10682,19658
16107,3425
15355,3014
10192,7334
5659,840
14841,3042
9046,7010
17502,9390
10462,3219
421,15799
7802,13246
8096,8883
14763,12948
9622,2389
17893,6730
4840,3419
16528,14369
16113,7117
1432,11688
9747,17327
15271,2011
8996,486
1767,7518
8042,3287
12414,5917
8535,3878
17291,17531
2017,13066
16245,17390
825,19801
9439,4818
13116,11214
9485,14006
6116,6647
10183,5438
6658,2963
9726,470
3146,9058
5104,12214
6013,13318
10875,12771
7568,4204
12286,2766
1709,17944
11841,656
15818,846
2491,4638
7333,19502
9753,4515
2604,14128
1659,2154
18442,7929
14302,18369
3206,11343
1265,10493
15537,15697
3842,1857
17824,12449
3579,11091
8576,6425
6829,2860
15096,14198
12643,5230
15073,3838
9245,2670
11684,366
2040,7885
2740,9059
5379,18972
16512,11773
14144,5976
5756,16602
9079,156
14717,5497
11847,19296
671,14208
8617,18076
19089,7170
16002,18931
9733,7593
6048,7159
18553,17086
462,16337
8995,12099
8760,15739
1031,5656
8430,15532
17007,14809
10503,18692
15381,3723
11881,9499
8113,3126
4726,19157
18722,6491
10474,11236
18540,15443
19450,802
17038,15448
12415,3897
17040,1797
18757,72
8553,11651
7692,19576
8013,11088
2120,8666
1187,4427
19686,14598
16832,67
14625,6940
6401,17395
6427,14298
17256,8683
14140,13386
3180,17878
5156,9163
17235,7913
6743,15500
3049,4273
13254,7184
6959,4017
11752,5541
16437,6082
2108,4131
483,19355
15079,16804
15667,6555
6823,15096
247,11121
17676,16373
11044,16823
2840,14463
13294,9021
8644,19272
5115,3165
7691,4435
13618,4341
3287,17675
6640,9944
19546,19201
12532,15963
17794,9386
9868,440
5246,16426
7223,18199
19303,9004
14132,11433
19526,12257
17302,3229
9945,18398
17564,14383
14858,18981
17039,18313
17288,5406
4655,16570
7461,2063
6078,5805
5120,14413
3438,15075
14464,906
15863,4083
927,13167
7647,10009
8297,2825
18616,5206
8772,5734
15719,2763
14257,9653
7125,9140
5159,6453
11134,17644
19744,19425
14823,17073
7580,10689
545,32
11537,14070
5829,15158
9208,18561
14147,11534
4103,17806
13753,13554
17457,12168
17263,3558
3875,19075
645,19759
15940,19258
7539,2522
19405,16102
1999,16294
16305,17404
11031,2799
5982,12197
9845,15048
67,3971
15588,11415
5310,2078
4987,17938
2095,2354
7934,19183
16685,4816
2199,580
5750,4742
6071,8205
19442,375
19551,16114
19058,4740
8267,14169
11307,6607
6803,17568
5376,11511
12114,18277
13675,16213
11566,17477
16548,10108
648,4422
1387,7978
13510,10549
17175,13804
13725,5053
11093,9526
3027,10781
6446,8942
10632,9964
9368,4506
13391,1049
12468,3820
14790,7490
13618,3356
18354,13674
13999,19131
18987,7593
2055,14605
8744,778
7035,15970
10835,14972
55,8966
10512,2407
8640,2813
18957,17831
4305,15318
16637,8458
13153,8785
16209,12856
13404,15247
13583,18103
8031,14376
3586,12909
2110,10616
16801,11334
5487,12637
5140,7911
19492,13841
2146,2940
1053,19665
8993,11971
10471,2596
9358,5881
14186,16370
907,5909
17506,5041
14356,7076
16088,7902
0,9682
10711,18885
807,8957
12674,2648
995,2530
10087,3935
3065,7886
5415,15036
10880,17248
1700,1005
3165,3206
1765,17392
2403,278
18600,1851
